ID,留言编号,留言用户,留言主题,留言时间,留言详情,反对数,点赞数
346,287507,A00044417,反映A7县漓楚路和小塘路交汇处无高杆灯问题,2019/5/9 0:01,尊敬的领导泉塘街道漓楚路和小塘路交汇处车流量人流量密集无过街天桥和地下通道交通事故较多此处无高杆灯一到晚上视线较差小塘路以南至盼盼路沿线路灯较差晚上老人小孩过街极为不方便希望借城市提质改造机会能在漓楚路和小塘路交汇增加高杆灯改造小塘路路灯照明提高城市品质增强老百姓幸福感和获得感,0,3
350,188031,A00040066,反映A7县春华镇金鼎村水泥路、自来水到户的问题,2019/7/19 18:19,本人系春华镇金鼎村七里组村民不知是否有相关水泥路到户政策和自来水到户政策如政府主导投资村民部分集资之类的另外提出个人意见一形象工程应该建立在解决民生问题之上如1部分村组已经油沙路到户大部分水泥路都没到户2很多村组都通路灯了且天还没黑就开灯了浪费资源且乡间晚上极少有人出行3部分地区农田整改二很多山区家庭冬季用水相当紧张是真正需要要自来水的地方虽然说不能什么都要依靠政府但如果将部分形象工程的资金用于水泥路到户和自来水到户的话大家就会觉得政府真正为农民干实事了,0,1
350,194207,A00020337,A市自然村村民房屋后护坡垮塌，严重威胁我的安全,2019/7/4 20:02,我是自然村村民6月21日一场大雨我家后面的护坡垮塌护坡上有一栋8层楼房该楼是A市城建开发公司修建护坡也是建完楼房后修建护坡垮塌严重威胁我的安全第一时间我通知了村委村委也通知了街道和区里村委和区里的领导也查看了并且进行了撤离疏散事过半月也没有了下文今天又下雨了一楼成了泥潭这几天又是大雨我真的不知道谁来保证我家的安全,0,0
350,197520,A00073348,A7县女子外嫁后户口还能迁回原村吗？,2019/2/11 17:49,我现户口所在地是黄花镇高岸村二组2017年因结婚把户口迁进老公家2006年机场征收拆迁但一直还是农村户口但没土地和天我现在虽然是农村户口处于娘家没田夫家这边什么都没有状况生活怎么保障我想把户口重新签到娘家是否可以,0,0
350,200406,A00083724,A2区暮云街道暮云新村的复垦费何时下发？,2019/5/16 23:25,尊敬的市委胡书记我代表A市A2区暮云街道暮云新村村民向市委领导反映一个问题长株潭城际铁路修建期间中铁十四局在暮云新村租用300多亩良田将其硬化作制樑场完工几年了十四局拨付的几百万复垦费一直压在村上村民几次向村干部对这笔费要求下发但村干部却没有一个明确的答复现在村上以政府低洼田改造的名义将老百姓承包的水田变相的成了渣土回填场以目前A市地区渣土回填场向土方倾倒方收费情况这可是要赚取几千万或者是上亿元的他们是不是想把这笔复垦费在低洼田改造的名目中变成已复垦的费用而消化掉呢作为拥有承包权的村民对渣土回填赚取的利润是否也享受一部份呢请市委书记能下来调查一下还老百姓一个公道谢谢,0,0
350,213773,A000106178,A市黄兴北路通车两年多了，还有拆迁补偿金不到位的情况,2019/3/7 13:05,本人多次反映黄兴北路通车两年多了还有拆迁补偿金不到位的情况下也不见回复有关部门也没说什么时候给有点就是不给看你怎么样的感觉请政府要讲诚信不要让小老百姓寒心,0,0
350,219062,A00073060,A7县青山铺天华村郑家屋组水泥路工程质量如何？,2019/11/18 18:38,尊敬的县领导您好A7县青山铺天华村郑家屋组村里新修的水泥路到目前也就一年的时间早在半年前路面的水泥变成灰沙石子外露严重每家每户都出了钱修的水泥路到了夏天车一过就很大灰尘就像土路一样请问县领导这水泥路的质量是否合格是否存在偷工减料老百姓的权益谁来维护政府领导是否可以亲临现场走一走看一看政府领导不是为人民办事吗希望县领导不要推脱直接下来实地检查为百姓做实事,0,1
350,222105,A00046446,A7县高桥镇百录村村民盼望已久的水泥路在哪？,2020/1/8 14:44,沈书记您好我是A7县高桥镇百录村的村民是这样的近几年农村里都已打了水泥路可是百录村峡山孙家组却迟迟盼不来这个水泥路大家多次和村里反馈可一直没有结果这是为什么呢每天新闻里讲到国家拔款给村民建投扶贫什么的到处都在搞示范村可为何我们连一条能出行的路都没有呢一到下雨村民们就出不了门每年都是村民们凑钱买石头和沙子填路可这样长期下去也不是办法啊请问您能帮帮我们吗,0,0
350,225342,A0008076,请落实潜江至韶关输气管道A9市段农田临时租赁后的恢复工作,2019/12/4 10:20,领导您好我是A9市镇头镇镇江东村的村民2018年因潜江至韶关输气管道A9市段铺设工作我们村的农田耕地被临时征用现在都到了恢复阶段了今年的耕地补助也没有到位农田耕地乃农民之本现在也无法耕种多次向村镇领导反映都是忽悠带过村级干部不作为欺负老实村民不平等对待在现在的恢复工作中农田全部都是大石头和垃圾根本无法达到耕种标准对于农田山坡路基的恢复不平等对待害的我们现在钱也没有地也没有恢复让我们如何生存望请领导替我们做主还理于民,0,0
350,228139,A00098215,请问A7县星沙凉塘路的旧城改造要拖到何时何月何时才能再次启动？,2019/9/9 8:20,A7县星沙的旧城改造就快全部结束了而凉塘路的几排房子改造却在2017年7月被要求停工就再无人问津为何其他地方又可以加层改造星沙四区还有两栋房子居然还进行拆除重建为何同等地方凉塘路这几排却不能享受同等改造权利按说法是要把这里位置重要要重点打造成商业中心明眼人都知道这只是拖延时间这样不负责的推诿谁又相信难道凉塘路的群众都是从天上飞来的吗这样不受待见为何受到这样不公正的对待,0,1
350,230541,A000106395,反映A1区东岸乡新安村八组拆迁问题,2019/5/13 3:34,您好我是来自A市A1区东岸乡新安村八组的村民徐莎请您关注下我村的一些拆迁问题我于2014年将新安村八组的曾家塘修复改造完成此事件经过本组拥有此塘的组民同意小组长盖章后才动工的本曾家塘原来杂草丛生臭气熏天经过我自己投资在塘中架了桥四周用水泥加固处理了变成了夏天乘凉的地方储备了水源因为我个人认为我们这租住户较多为预防火警提供一个取水场地2017年我们这征收了到今年才处理处理结果是补偿我1868元对此我表示不服气我投资了十多万块钱却只补偿我一千多块钱所以我申请领导关注此事件,0,0
350,233139,A000106163,A7县福临镇冯家坡村菜水塘组村民求修水泥路,2019/3/1 16:01,领导您好我是福临镇冯家坡村菜水塘组100号的村民现在农村改革水泥路大部分都打到家了我家没有因为经济条件有限几十年的雨季都是在烂泥中渡过的可以麻烦您帮我们博资改造一下吗打扰您老了,0,0
350,239966,A00048008,A3区雷锋镇真人桥村征地拆迁事项的咨询,2019/3/20 15:13,我是西地省A市A3区雷锋镇真人桥村2018年9月份A3区高新区开展中联重科智慧产业城征地拆迁项目召开了动员大会扯了横幅打了标语宣传车每天宣传通知在2018年年底完成征地项目本人积极响应国家号召于动员大会后在外租房搬家快半年时间过去了现在没有一点音讯本人上有老下有小无缘无故多出这多额外开支现已造成很大困扰生活困难房租已交了一万多现在马上又要交房租了家里本来的菜地都已荒废影响可谓真大全村上下可能还不止我一户是我这种现象望政府能给我们一个准信拆迁或是不拆迁都给个准信我们可以好安排生活望回复为谢,0,0
350,242396,A00092493,A6区铜官街道无视法律，拒不履行协议,2019/10/26 14:25,中共A6区委办公室不知道你们这回复是哪个糊涂蛋写的还是铜官街道授意某人写的抑或就是铜官街道回复的我只问你们领导就以你们回复的意思说是面积相差效大需要核实来说难道要将近三年之久吗我们两年找政府十多次次次没有更有某领导直接说从2017年往后再也没有了这次我就替那个领导六点面子不说他名字了我看这是为了维护铜官街道的面子和形象才这么回复的到我今天发帖之时我还没有看到一粒米或者一文钱这种办事的能力态度作风是不是有慢作为不作为假作为之嫌当领导的心好安啊,0,0
350,248042,A00094908,A市福田厂已积极协调处理问题，现已恢复原岗原薪,2019/4/18 12:31,尊敬的政府各级领导你好今年2月26日晚我反映的关于A市福田厂把我频繁调岗调岗降薪一帖维权诉求已得到各级领导的重视和厂方的积极回应协调现已恢复原岗原薪谢谢大家,0,0
350,254324,A000104304,咨询A7县子女抚养权及户口问题,2019/8/9 23:39,沈书记您好我叫罗平燕是江西赣州市宁都县的居民2009年5月5号与A7县安沙镇油铺村村民黄焯在A7县民政局登记结婚2011年8月9号育有一子名叫黄某泽于2015年7月在A7县民政局协议离婚离婚协议书上对于黄某泽的抚养权问题是的决定是两年后2017年7月由黄某泽本人再做选择跟我还是黄焯2016年84号黄焯因意外车祸身故离婚前黄某泽是跟随我在广东读幼儿园黄焯去世的之后黄某泽一直由我一个人抚养并在广东省接受教由于黄某泽户口在A7县安沙镇油铺村在就读和行政问题上都很大的困难曾多次跟黄某泽户主口的户主黄俊庚黄某泽爷爷沟通办理户口迁移到我名下户主都不同意2019年4月还请了安沙镇司法张所长和油铺村委书记帮忙调解办理户口迁移问题最终户主黄俊庚都不同意迁出黄某泽的户口恳请领导相关部门给个合理的解决方案拜托谢谢,0,0
350,257868,A000111817,A7县北山镇新中村小二类书库养鱼，侵害村民利益十余年,2019/3/21 17:26,尊敬的县委领导在A7县北山镇新中村有座板塘水库属于小二类型水库承担着灌溉周边几百亩农田的重任去年国家投入了大量人力物力和财力修建了灌溉管道按道理应该是件利国利民的大好事可是为什么去年周边还有好多附近的稻田因为缺水没法种呢其实去年有人反应过这一事件但得到的回应是雨水少普片现象真的是天灾吗你们有没有去当地找村民了解情况你们有没有看见有村民拿着瓢顶着烈日往田里弄水呢关于这板塘水库是被一条马路一分为二的一边叫板塘一边叫新塘多年以来一直被一位当地叫龙程的村民霸占着养鱼他方便啊就住水库边上这水库被他霸占了有十余年了上至镇上下至村里组里都知道可就是没有人出面管就任其他侵犯损害当地村民利益在村民的利益严重受到侵害时我们的村官你在哪还是有其他不为人知的事情最后我衷心的希望县委领导派人去我们哪里好好实地调查一下可以去找当地村民了解情况看看我到底有没有胡编乱造敬礼盼复,0,0
350,263780,A00051730,A3区雨厂坪镇泉水村村民什么时候能喝上水？,2019/7/1 16:59,A市A3区雨厂坪镇泉水村上下莲花组的村民十几年了一直没有能喝的水喝现在喝的水要到很远的地方去拖请A3区政府尽快督促解决,0,0
350,267380,A00051730,A3区泉水湖村莲花组村民没水喝的问题请求解决,2019/8/6 13:07,请问A市有关部门A市A3区雨厂坪镇泉水湖村上下莲花组的村民长期喝不上能喝的水这一问题已经多次反映为什么得不到解决呢这不是人民最关心最直接最现实的利益问题吗你们是否把人民的小事放在心上了,0,0
350,277558,A00024683,A7县黄花镇合心村荷塘坪组丰国砖厂国土非法转让,2019/12/5 20:02,书记您好我是黄花镇合心村荷塘坪组的一名村民小时候丰国砖厂刚刚成立确实给村里带来了些许的经济效益但是谁曾想到那些恩惠跟我们们以后的生活生产中受到的伤害比起来实在是微不足道我们那时不懂现在懂了却晚了由于我一直在外工作很少回家没想到他们一步步侵蚀我们的山林填埋我们的池塘水库把进出的村级公路压坏了一遍又一遍后来不知什么原因他们侵占的地盘越来越大开挖的山土越来越多原来我们一直以为他们办砖厂对咱们村的土地只是租用可不曾想到竟然被一些短见的个别村组干部转让给了丰国砖厂最近因为三一智联重卡项目进入咱们村组也在征收范围但是我也听闻咱们组的更多的土地都被转让给了丰国砖厂非常让人震惊为什么会这样的情况为什么全体村民都在不知情的情况下咱们世世代代生活生长的土地就这样被人侵占得这么彻底中间的内幕中间的权钱交易中间的违法程序手续显而易见望书记派人明查,1,0
350,280367,A00050197,举报A市A4区捞刀河街道高源村村长欺负村民,2019/7/25 18:10,尊敬的领导我西地省A市A4区捞刀河街道高源村的一名弱女子十几岁当家做主的父亲因病去世因非法占用农民土地找村上要说法我们村长不但不解决问题还火气比较大作为村干部还说村上没道理可讲这事要搞就要搞并且威胁我说要打电话报警抓我报街道告我妨碍公务尊敬的领导这让我一个人无衣无靠没权没势的普通老百姓也不能对他的所作所为来抵抗只能看着他欺负我今天有这样一个机会让我跟您说我真的感觉有了依靠希望您能看到我信息为我做主谢谢,0,1
350,281215,A00039293,A7县金井镇观佳村长古组村民用水困难,2019/8/27 6:50,A7县金井镇观佳村自来水管铺设和安装工作去年已完工有的水管已到户但是观佳村长古组水管没有铺设村民用水困难可否安排人员前来铺设水管方便村民用上自来水期待您的回复谢谢,0,0
350,283655,A00015232,A7县黄兴镇居民如何开具全国范围内的无犯罪记录证明？,2019/6/5 0:17,胡书记您好我居住在A7县黄兴镇近两天申办无犯罪记录证明的公证准备办理去往沙特的工作签证由于无犯罪记录证明原件中写明在我辖区内无违法犯罪记录因而公证处工作人员无法为我开具全国范围内的公证书以至于无法申请到签证请问这样的问题该如何解决这个问题可能是众多出国留学或工作人员的共同存在问题如果能够解决降为我们老百姓提供极大的办事便利谢谢,0,0
350,284619,A00081191,我房子被拆多年，A3区西湖街道安置办一直没给我安置,2019/8/26 14:48,我叫邓玲筱今年七十岁右腿残疾本人的房子于2012年4月拆迁后签订安置协议后安排了一套80平米的公寓房位于熊家湾小区并且我于2017年11月份已将购房款全款交齐但是到现在西湖街道安置办寻找各种理由未将房子安排给我本人迫切请求上级领导给予帮助希望早点将此安置房安排给我让我能住到新房子非常感谢,0,0
350,284837,A000112273,反映A7县开慧镇的危房改建事宜,2019/2/12 20:47,尊敬的领导你好我是A7县开慧镇葛家山村各佳组村民今因为家里房屋破旧快要倒塌去向镇上领导反映需要建房分管的镇长李浩辉答复房子倒了都不能建有这样的领导恳请上级领导关注这个事情下乡调查盼望回复,0,1
350,288773,A00012717,A4区沙坪街道中青社区大明村民的征地征收补偿款一分钱都没拿到,2019/6/19 15:25,2005年到现在大明村多次征地由于历任现任村干部长期不作为新官不理旧帐至使村民外嫁女的征地征收补偿款一分钱都没拿到在大明村7组外嫁女不准拿补偿款己经变成理所当然的事情长期侵吞外嫁女的补偿款信访了也不给解决问题家里的宅基地和我的承包地都不见了请求政府查清事实给村民一个交代,0,0
355,200489,A00073385,恳请A7县北山镇政府协助民工讨回血汗钱,2019/1/22 23:32,尊敬的张县长年关将近我作为8位欠薪民工的代表再次发出呼声希望领导关注并帮助我们讨薪不胜感激在2017年12月我带着7位老乡来到水山镇明月山村生态移民工地做石头挡土墙完了后包工头拒付工钱玩失踪拖了一个星期实在没办法了2018年的元月2号我们8个民工到北山镇政府投诉镇领导接了案做了登记并当场联系了项目负责人项目负责人也承诺要包工头年前付工资项目负责人有通知包工头黄某但他没到场镇里也安排了司法所的同志跟进在春节前包工头在政府的压力下付了两万块工钱也承诺只要结了帐就一分不少地付我们的工钱司法所的同志也说了会负责跟进这样子我们都很相信只是没想到的是这一等半年过去什么动静也没了期间我还跟包工头和司法所的同志联系过却什么答复都没了甚至包工头也把我的微信电话加了黑名单直接联系不上了没办法在2018年的9月份吧我在百姓呼声里发了一篇呼声希望引起领导的关注没想到北山镇政府给的答复说经过调查发现是我们8位民工跟包工头的经济纠纷本来一个事实清楚的拖欠民工资问题在北山镇错误百出的调查得出了一个经济纠纷的结论后来我在呼声栏目中就政府所谓的调查中的一些错误的说法一一做了辨驳可悲的是北山镇再无答复一一也许他们觉得无关紧要或者是无所谓吧毕竟他们也好心给了我们建议一一走法律途径按此说法中国的所有的欠薪问题都可以说是经济纠纷各级政府都可以轻飘飘的一句建议一一走法律途径就把民工轻飘飘地打发了我恳请政府重新调查实事求是为农民工做主恳请领导为我们8位农民工讨一个说法其实我们的工钱也剩下不多了也就还有万把块钱而已民工代表柏秋辉电话年元月22深夜,0,3
355,200634,A00047790,A8县市大屯营镇白洋村民讨薪无果,2019/1/8 18:13,尊敬的领导我叫廖明志身份证号码住A8县市大屯营镇白洋村李家坝七组电话是一个老实的农民本分的纳锐人种了一辈子田没有读过很多书也没见过什么世面现在向大家求助本村村民谭文建住A8县市大屯营镇李家坝二组我及其它九人农民工从2017年6月起到2017年7月20日左右为谭文建提供劳务从事烤烟工作总共工资12000元谭文建至今未付谭文建提出未付的原因是谭文建在2017年6月20日借了廖明志的烤烟工作台该工作台理应每天归还谭文建由于外出当天没有归还工作台因我30几亩田的烟叶已经熟透迫切需要烤烟工作台又无处可借用不得不撬开了属于谭文建的烤烟房当时有多人在场谭文建事后也承认我除了工作台外没有拿走其它物品我和其他8名农民工于2017年12月2018年1月2018年6月等多次讨要工资于2018年6月我与谭文建发生冲突谭当时随手拿起烤烟夹子殴打我幸运的是我在村民的掩护下并未受到严重伤害当天村部村主任出面调解被打的我为了要回劳务工资不得已向谭文建当场赔礼道歉并表示可以赔偿200人民币作为锁的损失只希望他尽早支付劳务工资谭文建却以我撬动他的锁为由敲诈勒索希望得到更多的赔偿天理何在村委干部也拿他妹办法就这样一直拖到2018年12月我到镇派出所出求助他们出面协调有笔录双方还是没有达成一致谭文建仗着自己在当地有一定的黑恶势力借机敲诈勒索欺压老实村民我们九人每日凌晨两点便起床到烟田劳作起早贪黑现在过去一年多了仍然没有拿到这点血汗工资反而被他欺压而且经当地村委派出所多次调节未果他们拿一惯嚣张跋扈的谭文建也没办法201812月我们十个农民工集思广益决定向领导信箱投信求助不久后我接到镇府回访电话该事件被委派给当地连村干部我等当即与乡镇府干部何某联系希望得到解决可是对方声称已与当事人谭某联系半个月又过去了至今了无音讯眼看又要过年了想想当时也是因为烟叶生产是当地政府积极推广的富农项目不怕结不到劳务工资没想到两年多了多处求助还是没有得到解决现在诚恳向网络求助希望早日拿到这笔血汗钱过年还要付农药化肥钱,0,0
355,203345,A00095628,17年A3区雨敞坪镇新卯村民无法正常接听电话，移动对投诉置之不理,2019/6/26 18:27,17年村民无法正常接听电话A市移动对投诉置之不理2019年第3次发贴投诉本村民小组位于A市A3区雨敞坪镇新卯村三合组原属A6区县县道4公里到6公里处因其他村民不知投诉途径所以推选本人代全体村民投诉此地的2G4G移动手机信号从始至终一直不好可以说是根本无法使用想要接听拨打打个电话就要到处找个信号好的高位置未了防止漏接来电2012年起被逼开通3元一月的来电提醒功能估计这就是移动公司敛财的套路吧看看被你们坑了多少钱本人手机号入网17年7个月从入网之初开始投诉信号问题17年间无数次投诉投诉至今可移动信号从没改善过服务质量和态度之差实在令人难以忍受A市移动不是这样的借口就是那样的借口不解决实际问题要不就是借口村民阻工不准建移动基站要不就是要我们等等暂时无法解决这个问题我等呀等等到如今17年了携号转网马上要开通了还没有解决我们此地也并非偏远的地方县道线从本村穿过离本村民小组2公里之外的杨家大屋就有移动基站电信公司通联公司信号也很好就中国移动信号差得要死最近两次投诉是2018年8月和10月份也在西地省平台发帖投诉的移动公司也2次派人来现场检测信号质量并证实信号质量确实是很差称马上联系铁塔公司申请建立基站但一直到如今没有看见铁塔在哪里有施工的影子8月投诉的10086奇葩的回复就是本地村民阻工无法建基站可据我所知村民们从没看见哪里有建基站施工的迹象又何来阻工一说你们移动公司的想象力也太丰富了吧10月投诉的10086回复的结果更奇葩暂时无法解决此问题建议等等可我们等待了17年呀你们移动公司还要我们等待多久要等到携号转网开通以后都转到其他电信公司去了才能够引起你们的重视吗再就是移动宽带也没有覆盖到本村民小组此问题也已经投诉3年有余也是至今没有解决而离本村民小组不到05公里的邻组早就覆盖了大家都用上了网络宽带就我们村民小组至今无法使用移动的宽带网络05公里远的距离扩展3年也没扩展到吗而电信公司的宽带已经无缝覆盖到了每家每户可我们是移动公司用户没有资格申请电信的宽带我今天慎重声明本次投诉以后3个月内没有实际解决信号和宽带这2个问题那么你们A6区移动从今以后永远都不要再进入我们村了不管是建基站也好还是拉宽带也好3个月以后我们全体村民将不再欢迎你们以后不要动我们村的任何一寸土地我们全体村民已经对你们太失望了携号转网将马上开通如果问题不解决我将建议本村所有村民全部携号转网到另外两家电信公司如你们所愿以后就再没人投诉这个问题了3个月内将每周在平台发贴投诉2次,0,0
355,213303,A000106977,A7县包工头拖欠K8县8位民工血汗钱近两年，请领导为我们讨薪,2019/11/13 21:47,领导您好我叫柏辉秋2017年12月经朋友刘某介绍我与7位老乡来到A7县北山镇明月山村生态移民工地给本地包工头黄俊打工砌石头挡土墙因为有几个班组其它的包工头的人同时做我们只做了大概十来天就没活干了停工后我们一再要求包工头黄俊给我们量方结账但他一拖再拖一拖就是十来天后面被逼急了才给我们把方量算出来估果又借口说要项目部签字同意才行拒绝给我们签方量单最后索性就失联了我们去找项目部处理也无人搭理见事不对劲在2018年元月2号这天我们8个民工来到北山镇政府求助政府工作人员安排我们在派出所做了登记也询问了项目部负责人项目部负责人打电话让包工头黄俊来处理但黄俊借口有事没到场镇政府的领导为了安抚我们8位民工的心就表态说这个事一两天怕是处理不一好快年底了大家都想找事做挣点钱好过年你们不用守在这里等钱本来这点钱也不多这个工钱我们负责安排人帮你们去追你们相信政府这个钱肯定丢不了就这样我们留了电话号码和银行帐号也记下工作人员的联系号码离开了北山转眼年底了在工作人员的关照下包工头黄俊给我们结了2万块工钱还剩1万左右工作人员说等项目部结数后让包工头黄俊给我们结清我们觉得这样也可以的就没说什么谁知道这一等就是半年不只是钱没音信后面就连工作人员也联系不上了没有办法了在2018年的9月份我们求助百姓呼声希望找找北山镇政府处理这个事没有想到的是镇政府答复说他们联系了包工头黄俊但黄俊已经把帐给我们结清了并且有收据什么的这把我们给气坏了我们接着就反驳了回去在我们的反驳下镇政府又去了解了一下后面给我们的答复就更可笑了说我们的这个事是经济纠纷有需要可找法院起诉本身这点钱也不多每人也就一千多点有几个老乡都说算了农民工无权无势也无金钱更无空闲时间赢了官司输了钱与其这样还不如做几天事挣点钱回来这样说起好像有道理只是心里憋屈钱不多也是苦来的农民工打工挣钱不容易只希望政府部门为民做主领导为民发声我们不胜感激涕零农民工代表柏辉秋20191113,0,2
355,220052,A00063081,A市新东方建筑公司云顶梅溪湖项目部拖欠民工工资,2019/1/19 17:21,尊敬的领导您好我们是M3县来A市建筑工地打工的农民工分别是封明亮男西地省M3县人电话号码1771292罗卫显男西地省M3县人电话号码1530309封群雄男西地省M3县人吴杰家男西地省httpsbaiducom年3月我们进入新东方建筑公司云顶梅溪湖项目第五期工地在包工头汪平裕浙江省衢州市人电话号码1897578手下从事内墙抹灰进场说好工资打到卡上每月发上月的工资结果一直勉强发点生活费半年多来我们完成了31号栋32号栋商铺的内墙抹灰工程10月2日与包工头正式结算之后陆续付给了我们一部分工资截止目前尚欠我们工资6万来元这期间我们多次向包工头讨要跟项目部沟通至今未果我们认为新东方建筑公司违背政府的相关政策法规特别是将工程违法分包给没有施工承包资质且无用工主体资格的包工头是我们的工资没能按时足额发放的直接原因现在正值年终岁末又天寒地冻家里老人和孩子都企盼我们早点回家过年可是我们身无分文万般无奈之际特向领导留言希望通过您的过问拿到我们的血汗钱谢谢,0,1
355,223435,A00054908,去年在A6区去金山桥街道金地三千府做木工，到现在还没拿到工资,2019/6/2 22:33,去年在A6区去金山桥街道金地三千府做木工五个多月到现在还没拿到工资九月分开始跑A6区劳动监察大队开始到后来申请法律援助到现在一直都没结果劳动监察大队需要欠条才能立案还需要公司公章这点肯定做不到后来申请法律援助到现在也还立不了案我知道政府在关于农民工工资方面确实做了不少事但是真正能在劳动监察大队立案的一年也就两三件还不是建筑工程方面的关于建筑工地上的农民工维权真的还很困难这些实际情况其实劳动监察大队的同志都很清楚问题在哪比如说我们在工地上就没签劳动合同却要我们签了个工资代领协议这根本就不合理作为农民工在建筑工地上做事的本来就缺少法律意识造成维权困难,0,0
355,229726,A0005695,被西地省A8县三一重工违规开除的老员工维权,2019/4/20 7:03,本人张杰靖出生在西地省L市L7县自治县的一个农村家庭在A8县三一签了劳动合同并已工作了八年多一直都是老老实实的工作听领导的安排完成任务班上各岗位都做过对于公司因为两次损坏表具同事已及时修好而对本人作出的解除劳动合同行为两次损坏表具自己心里也不好过也在积极弥补过错也愿意承担合理的责任也算及时的上报了让人心寒的是公司因损坏两次表而解雇老员工没有法律依据而找一些没有事实根据的话污蔑我对于部门领导一心想要开除本人我也是没有办法只是想公司多少补偿些钱自己走人算了公司却一分钱不给补偿也不肯给我工作岗位我是没办法给年迈的父母一个交代才想到通过维权来争取自己的合法利益还自己一个公道没想到维权的路上并不顺利由于朋友介绍的律师给了一些错误的建议和错误的引导又不肯代理我的案子只是说很简单说我一个人也没问题之后自己一个人傻乎乎的写了申请书傻乎乎的跑去仲裁还以为仲裁委员会公正的对待我们弱势群体在整个庭审都围绕着我来说话录我口供问的很详细我以为把事情说清楚把证据都拿出来仲裁委员就会给我一个公正的裁决事实并不是这样的他们只把对我不好的一些话拿出来并不综合考虑整个事件的合理性对于仲裁委员我表示很失望这样的仲裁委员我不知道他们存在的价值在哪里希望相关部门引起重视当正义得不到伸张可能什么事都会发生,0,0
355,232546,A00079329,西地省欧比佳营养食品拖欠员工的养老保险！,2019/1/10 10:19,尊敬的领导您好我是一名普通的A市外来打工的人员2017年3月2018年8月在西地省欧比佳营养食品有限公司从事食品检测类技术工作该公司2017年3月之前入职面试时说好的入职就会交五险结果一直到2018年3月也没有交问了人资说是老板发话说之前的保险都不交了从2018年1月开始正式交五险劳动合同也是2018年年后才开始签约员工签完字后人资总是推辞说没签好字一直放在他们部门的柜子里到2018年8月离职都还没有发给我按国家规定来说入职合同应该入职就签约的发放时间要在7个工作日之后就能拿到且一式两份最迟15天直到2018年8月18号该公司发出通知与我正式解除劳动合同此过程中他们收走了我的工作证及一系列与工作相关的证明包括把我从他们公司考勤打卡的钉钉群里移除工资条也是只发电脑截图从没有纸质证明但连离职证明也不给开问他们领导结果他连这个是什么东西都不知道还是我把上上家公司正规些开的证明给他们看了参照那个才临时写了一份纸质证明给我不然他们公司连这个证明资料也想省略估计是想日后逃避员工的投诉所以才不想弄那么多证据吧之前未发完的工资在两月后已全部发完但公司缴纳的社保其他四险每月都按时交了唯独其中的养老保险却只交到了5月份之后就一直没有交了询问人资答复说是财务负责缴费他们不清楚但据说公司是一个季度交一次养老保险一次性补缴好几个月的保险并未按国家规定于每月按时交齐至员工个人账户到今年2019年国家已将社保正式纳入税务部门统一管理后该公司仍有2个月养老保险缺交未补齐但实际上个人这两个月的应缴保险部分已从我的工资中扣除有工资条为证据烦请劳动保障部门及社保征缴相关部门的各位领导帮助我们基层技术人员追缴企业应给我们的健康保障规范企业对员工的基本劳动保障制度严厉打击那些剥削员工的老板再次感谢,0,0
355,234872,A000101846,A市九龙仓套路租户，该退还租户的金额高达7万余元,2019/12/2 12:14,2019年3月本人用尽10多年攒下来的钱在香港企业A市九龙仓租赁lg117铺经营奶茶由于经营不善3个月倒闭10多年的心血付诸东流做生意亏的本人也认了本人在九龙仓缴纳的租金保证金装修保证金仓库保证金数据采集器保证金共计达到14万左右经tsd和九龙仓租赁沟通沟通现场带恐吓性质的语言逼我签订了一个退租协议才能给我退还剩余的金额协议在法律上对我是没有任何优势不签订又能如何所以被迫签订并且得到他们口头承诺3个月内退还剩余的金额有录音记录本人并配合九龙仓完成了店铺还原工作并且无缝对接了下一个进场的租户时至今日三个月过去了该退还的金额并没有如约履行我致电到九龙仓得到的答复就是不予退还我求助政府并且呼吁广大人民为我做主我10多年的辛苦就这样血本无归家里有两个孩子还有年迈的父母都靠我一个人承担香港企业在我们内地就这样套路我们消费者的吗就这样不讲诚信的吗天理在哪里公道在哪里人性在哪里我现在在外地谋生家也不能回儿子父母都照顾不到仅有的生存能力都欠缺了九龙仓你扣除别人的救命钱你就这么心安理得吗请问你们良心何在希望得到政府跟各界媒体的支持跟帮助让这香港企业九龙仓这种套路坑人的社会风气能够消除让每个老板姓的合法权益能够得到保障,0,0
